"","name","mean","max","match.var","match","RT.var","RT","count.ambient","freq.ambient","count.blank","freq.blank","count.floral","freq.floral","count.adamantis","freq.adamantis","count.apokremnos","freq.apokremnos","count.attenuata","freq.attenuata","count.globosa","freq.globosa","count.haleakalensis","freq.haleakalensis","count.hookeri","freq.hookeri","count.jacobii","freq.jacobii","count.kaalae","freq.kaalae","count.kaho","freq.kaho","count.kauaiensis","freq.kauaiensis","count.kealiae","freq.kealiae","count.laui","freq.laui","count.ligustrina","freq.ligustrina","count.lydgatei","freq.lydgatei","count.mannii","freq.mannii","count.membranacea","freq.membranacea","count.menziesii","freq.menziesii","count.nuttalii","freq.nuttalii","count.obovata","freq.obovata","count.perlmanii","freq.perlmanii","count.salicaria","freq.salicaria","count.salmen","freq.salmen","count.sarmentosa","freq.sarmentosa","count.spergulina","freq.spergulina","count.stellarioides","freq.stellarioides","count.trinervis","freq.trinervis","count.verticillata","freq.verticillata","count.viscosa","freq.viscosa","filter_RT","filter_match","filter_freq.floral","filter_contaminant","filter_area","filter_ambient_ratio","ambient_ratio","filter_ambient_ttest","filters_passed","filter_final"
"1452","2-Propenoic acid, tridecyl ester",366.377740303541,217262,0.00320000000000001,0.75,24.123458,14.417,0,0,1,0.0117647058823529,1,0.00168634064080944,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1453","2-Propionyloxypentadecane",391.907251264755,232401,0.0032,0.78,0.001568,6.208,1,0.037037037037037,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","AmRatioFail",0.897269209204477,"tTestFail",2,FALSE
"1454","2-Propionyloxytridecane",19782.563237774,10966855,0.00143333333333333,0.79,45.4213303333333,7.97,0,0,0,0,3,0.00505902192242833,0,0,0,0,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","OK","OK",Inf,"OK",5,FALSE
"1455","2-Propyl-1-pentanol",1838339.71163575,24109544,0.000794365243818206,0.95,0.191232194087581,8.844,11,0.407407407407407,70,0.823529411764706,292,0.492411467116358,8,0.363636363636364,11,0.44,6,0.857142857142857,75,0.535714285714286,2,0.333333333333333,10,0.384615384615385,1,0.5,14,0.583333333333333,53,0.623529411764706,9,0.5625,8,0.5,2,0.5,5,0.357142857142857,3,0.272727272727273,2,0.5,3,0.375,11,0.354838709677419,0,0,6,0.333333333333333,4,1,8,0.363636363636364,10,0.555555555555556,5,0.384615384615385,19,0.612903225806452,7,0.538461538461538,5,0.357142857142857,4,0.4,1,0.333333333333333,"OK","OK","OK","OK","OK","AmRatioFail",0.736301366638911,"tTestFail",5,FALSE
"1456","2-Propyl-1-pentanol, methyl ether",3866.52107925801,1432882,0.000349999999999999,0.825,9.9418747,7.3465,1,0.037037037037037,0,0,5,0.00843170320404722,0,0,0,0,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846153846154,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.394990802648378,"tTestFail",3,FALSE
"1457","2-Propyl-1-Pentanol, trifluoroacetate",64442.9966273187,15414186,0.0005125,0.83,0.520535142857143,8.2195,0,0,0,0,8,0.0134907251264755,0,0,0,0,0,0,1,0.00714285714285714,0,0,1,0.0384615384615385,0,0,1,0.0416666666666667,1,0.0117647058823529,1,0.0625,1,0.0625,0,0,0,0,1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","OK","OK",Inf,"OK",6,TRUE
"1458","2-Propylcyclohexanol",2285.1652613828,1255281,0,0.71,6.756488,14.139,0,0,0,0,2,0.00337268128161889,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1459","2-Propylhept-3-enoic acid, phenylthio ester",24486.5480607083,3931108,0.000119444444444445,0.78,2.64444444444457e-05,9.5,0,0,0,0,9,0.015177065767285,0,0,0,0,0,0,3,0.0214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,2,0.111111111111111,0,0,0,0,0,0,0,0,1,0.032258064516129,1,0.0769230769230769,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1460","2-Pyrazoline, 1-isopropyl-5-methyl-",994.858347386172,543137,2e-04,0.8,4.99999999999979e-05,5.357,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1461","2-Pyrrolidinemethanol, 1-acetyl-, acetate (ester)",478.677908937605,283856,NA,0.75,NA,11.887,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1462","2-sec-Butyl-3-methyl-1-pentene",117.453625632378,69650,NA,0.7,NA,13.419,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1463","2-Sec-Butylcyclohexanone",103.239460370995,61221,NA,0.81,NA,7.119,0,0,0,0,1,0.00168634064080944,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1464","2-t-Butyl-3-methyl-4-nitrobutyric acid, methyl ester",134.193929173693,79577,NA,0.73,NA,9.081,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1465","2-t-Butyl-4-methyl-5-oxo-[1,3]dioxolane-4-carboxylic acid",3715.31028667791,445369,0.000612499999999999,0.84,0.00246399999999999,3.1935,2,0.0740740740740741,0,0,6,0.0101180438448567,0,0,0,0,1,0.142857142857143,2,0.0142857142857143,0,0,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.0865888688498626,"tTestFail",3,FALSE
"1466","2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",1209.39291736931,717170,NA,0.71,NA,5.174,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1467","2-t-Butyl-5-[1-hydroxy-2-(2,6,6-trimethyl-cyclohex-1-enyl)-ethyl]-5-methyl-[1,3]dioxolan-4-one",1188.83136593592,704977,NA,0.72,NA,15.102,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1468","2-t-Butyl-5-propyl-[1,3]dioxolan-4-one",8916.0084317032,1520080,0.000297435897435897,0.82,0.432618974358974,6.207,2,0.0740740740740741,0,0,11,0.0185497470489039,0,0,1,0.04,0,0,0,0,2,0.333333333333333,4,0.153846153846154,0,0,1,0.0416666666666667,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.368107288306989,"tTestFail",3,FALSE
"1469","2-t-Butylpentanoic acid, methyl ester",15.9173693086003,9439,NA,0.77,NA,5.68,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1470","2-tert-Butylcyclohexanone",85.8212478920742,50892,NA,0.77,NA,3.617,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1471","2-Tetradecanone",142.860033726813,84716,0.00605,0.805,24.2556125,13.3665,0,0,1,0.0117647058823529,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1472","2-Thiopheneacetamide, N-nonyl-",86.9308600337268,51550,NA,0.73,NA,13.467,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1473","2-Thiopheneacetamide, N-pentyl-",183.689713322091,108928,NA,0.79,NA,9.281,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1474","2-Thiopheneacetic acid, 3-tetradecyl ester",4829.41989881956,1803666,0.00103333333333334,0.72,27.5164703333333,20.029,0,0,0,0,3,0.00505902192242833,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"High","Low","Rare","OK","Low","OK",Inf,"OK",3,FALSE
"1475","2-Thiopheneacetic acid, 3-tridecyl ester",0,0,NA,0.71,NA,8.338,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","AmRatioFail",0,"tTestZeros",2,FALSE
"1476","2-Thiopheneacetic acid, 4-tetradecyl ester",9076.83811129848,3081321,0.000433333333333334,0.72,14.0381563333333,19.317,0,0,0,0,3,0.00505902192242833,0,0,0,0,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"High","Low","Rare","OK","Low","OK",Inf,"OK",3,FALSE
"1477","2-Thiophenecarboxylic acid, 6-ethyl-2-octyl ester",0,0,NA,0.76,NA,12.868,1,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","AmRatioFail",0,"tTestFail",2,FALSE
"1478","2-Tridecanone",81018.2276559865,13880493,0.00264477124183007,0.85,6.94368668300654,12.9035,0,0,1,0.0117647058823529,16,0.0269814502529511,2,0.0909090909090909,0,0,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,6,0.0705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0909090909090909,2,0.111111111111111,0,0,1,0.032258064516129,0,0,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","OK","OK",Inf,"OK",6,TRUE
"1479","2-Tridecen-1-ol, (E)-",77397.8364249578,8865540,0.00190292397660819,0.84,1.82539778362573,11.092,1,0.037037037037037,1,0.0117647058823529,16,0.0269814502529511,0,0,1,0.04,1,0.142857142857143,1,0.00714285714285714,0,0,0,0,0,0,0,0,8,0.0941176470588235,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,1,0.0555555555555556,0,0,0,0,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,1,0.333333333333333,"OK","OK","Rare","OK","OK","OK",203.282255201738,"tTestFail",5,FALSE
"1480","2-Tridecenal, (E)-",7056.76559865093,1597263,0.00200909090909091,0.8,3.13407321818182,11.348,0,0,1,0.0117647058823529,10,0.0168634064080944,0,0,0,0,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,0,1,0.1,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1481","2-Tridecylfuran",2337.10961214165,1385906,0.000450000000000001,0.795,0.000577999999999963,19.108,1,0.037037037037037,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"High","Low","Rare","OK","Low","AmRatioFail",0.00972683989992681,"tTestFail",1,FALSE
"1482","2-Tridecyne",260.286677908938,117699,5.00000000000001e-05,0.705,11.868192,8.787,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1483","2-Trifluoroacetoxydodecane",254.49915682968,34427,0.00112181818181818,0.77,1.07272727272727e-06,0.021,0,0,0,0,11,0.0185497470489039,1,0.0454545454545455,1,0.04,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,2,0.142857142857143,1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,2,0.666666666666667,"Low","Low","Rare","OK","Low","OK",Inf,"OK",3,FALSE
"1484","2-Trifluoroacetoxypentadecane",17.1787521079258,10187,NA,0.82,NA,0.02,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"Low","OK","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1485","2-Trifluoroacetoxytetradecane",90.2344013490725,53509,NA,0.73,NA,7.095,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1486","2-Trifluoroacetoxytridecane",23.1096121416526,13704,NA,0.71,NA,11.15,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"1487","2-Undecanethiol, 2-methyl-",29219.8161888702,2209021,0.00109184615384615,0.84,1.22650713384615,10.588,1,0.037037037037037,0,0,25,0.0421585160202361,1,0.0454545454545455,0,0,2,0.285714285714286,2,0.0142857142857143,0,0,3,0.115384615384615,0,0,1,0.0416666666666667,9,0.105882352941176,0,0,0,0,1,0.25,0,0,0,0,0,0,1,0.125,1,0.032258064516129,1,0.166666666666667,0,0,0,0,1,0.0454545454545455,0,0,0,0,2,0.0645161290322581,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.503101462748929,"tTestFail",3,FALSE
"1488","2-Undecanone",247209.214165261,15641430,0.0038629581636431,0.91,0.494297569233617,12.901,5,0.185185185185185,2,0.0235294117647059,63,0.106239460370995,1,0.0454545454545455,0,0,1,0.142857142857143,4,0.0285714285714286,0,0,0,0,0,0,1,0.0416666666666667,40,0.470588235294118,1,0.0625,0,0,0,0,1,0.0714285714285714,0,0,0,0,1,0.125,2,0.0645161290322581,0,0,0,0,0,0,6,0.272727272727273,2,0.111111111111111,0,0,1,0.032258064516129,0,0,2,0.142857142857143,0,0,0,0,"OK","OK","OK","OK","OK","AmRatioFail",0.770620616319043,"tTestFail",5,FALSE
"1489","2-Undecanone, 6,10-dimethyl-",147172.111298482,10526316,0.00278475609756098,0.82,7.05219912560976,8.211,0,0,10,0.117647058823529,26,0.0438448566610455,0,0,2,0.08,0,0,1,0.00714285714285714,0,0,0,0,0,0,1,0.0416666666666667,18,0.211764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,2,0.111111111111111,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","OK","Rare","Contaminant","OK","OK",Inf,"OK",5,FALSE
"1490","2-Undecenal",32392.7200674536,5504580,0.002453911205074,0.825,4.56873026849894,13.888,3,0.111111111111111,2,0.0235294117647059,37,0.0623946037099494,3,0.136363636363636,1,0.04,1,0.142857142857143,8,0.0571428571428571,0,0,1,0.0384615384615385,0,0,1,0.0416666666666667,14,0.164705882352941,1,0.0625,0,0,0,0,1,0.0714285714285714,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,1,0.0454545454545455,1,0.0555555555555556,2,0.153846153846154,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","OK","AmRatioFail",0.843066027851383,"tTestFail",4,FALSE
"1491","2-Undecenal, E-",945.29173693086,219821,0.00186666666666667,0.81,5.14244491666666,12.42,0,0,0,0,4,0.00674536256323777,0,0,1,0.04,0,0,2,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1492","2-Undecene, (Z)-",1279.92411467116,397995,0.000800000000000001,0.88,4.4193645,6.1085,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1493","2-Undecene, 2,5-dimethyl-",79826.5666104553,7125509,0.00109848484848485,0.8,1.78582532976827,10.321,3,0.111111111111111,0,0,30,0.0505902192242833,0,0,0,0,3,0.428571428571429,1,0.00714285714285714,0,0,1,0.0384615384615385,0,0,1,0.0416666666666667,20,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,1,0.0714285714285714,0,0,1,0.333333333333333,"OK","OK","Rare","OK","OK","AmRatioFail",0.683111531247924,"tTestFail",4,FALSE
"1494","2-Undecene, 3-methyl-, (E)-",24078.0016863406,1857510,0.00351505747126437,0.835,0.127498654022989,11.3195,2,0.0740740740740741,0,0,27,0.045531197301855,0,0,0,0,2,0.285714285714286,3,0.0214285714285714,0,0,0,0,0,0,1,0.0416666666666667,9,0.105882352941176,1,0.0625,0,0,0,0,0,0,1,0.0909090909090909,1,0.25,0,0,1,0.032258064516129,1,0.166666666666667,0,0,0,0,1,0.0454545454545455,0,0,1,0.0769230769230769,0,0,3,0.230769230769231,1,0.0714285714285714,0,0,1,0.333333333333333,"OK","OK","Rare","OK","Low","AmRatioFail",0.830075557153123,"tTestFail",3,FALSE
"1495","2-Undecene, 3-methyl-, (Z)-",50096.8752107926,3192418,0.0017975988700565,0.83,2.81941460423729,11.325,2,0.0740740740740741,0,0,53,0.0893760539629005,3,0.136363636363636,2,0.08,1,0.142857142857143,7,0.05,0,0,2,0.0769230769230769,0,0,1,0.0416666666666667,13,0.152941176470588,3,0.1875,3,0.1875,0,0,2,0.142857142857143,2,0.181818181818182,0,0,1,0.125,3,0.0967741935483871,0,0,3,0.166666666666667,0,0,2,0.0909090909090909,0,0,0,0,2,0.0645161290322581,0,0,1,0.0714285714285714,2,0.2,0,0,"OK","OK","Rare","OK","Low","OK",8.23274698072028,"OK",5,FALSE
"1496","2-Undecene, 4,5-dimethyl-, [R*,R*-(E)]-",51194.4907251265,6646336,0.00115171957671958,0.82,3.13012418386243,10.274,1,0.037037037037037,0,0,26,0.0438448566610455,2,0.0909090909090909,2,0.08,0,0,6,0.0428571428571429,0,0,1,0.0384615384615385,0,0,0,0,8,0.0941176470588235,0,0,1,0.0625,0,0,0,0,1,0.0909090909090909,0,0,0,0,1,0.032258064516129,0,0,1,0.0555555555555556,0,0,0,0,1,0.0555555555555556,1,0.0769230769230769,0,0,1,0.0769230769230769,0,0,0,0,0,0,"OK","OK","Rare","OK","OK","OK",8.40075149100465,"tTestFail",5,FALSE
"1497","2-Undecene, 4,5-dimethyl-, [R*,S*-(Z)]-",13073.6070826307,2792993,0.000971978021978022,0.79,11.5202139175824,8.759,1,0.037037037037037,0,0,13,0.0219224283305228,0,0,0,0,0,0,3,0.0214285714285714,0,0,3,0.115384615384615,0,0,0,0,3,0.0352941176470588,0,0,0,0,0,0,0,0,1,0.0909090909090909,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"OK","Low","Rare","OK","Low","AmRatioFail",0.170294630476894,"tTestFail",2,FALSE
"1498","2-Undecene, 5-methyl-",2752.20067453626,681257,0.0015125,0.82,1.49141135714286,9.0175,0,0,0,0,8,0.0134907251264755,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,2,0.0833333333333333,1,0.0117647058823529,0,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1499","2-Undecene, 6-methyl-, (E)-",4484.06070826307,1390666,0.00443333333333333,0.84,0.0548103333333334,7.88,0,0,0,0,3,0.00505902192242833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"1500","2-Undecene, 6-methyl-, (Z)-",140963.725126476,10442699,0.00218717948717949,0.85,1.34634687179487,8.213,1,0.037037037037037,0,0,26,0.0438448566610455,0,0,3,0.12,0,0,12,0.0857142857142857,1,0.166666666666667,0,0,0,0,3,0.125,1,0.0117647058823529,1,0.0625,1,0.0625,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0,0,0,1,0.032258064516129,1,0.0769230769230769,0,0,0,0,0,0,"OK","OK","Rare","OK","OK","AmRatioFail",0.48657683901845,"tTestFail",4,FALSE
"1501","2-Undecene, 9-methyl-, (E)-",8570.87352445194,1788270,0.00136081871345029,0.81,3.35221149707602,11.974,2,0.0740740740740741,0,0,17,0.0286677908937605,0,0,0,0,0,0,10,0.0714285714285714,1,0.166666666666667,1,0.0384615384615385,0,0,2,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.374861436020874,"tTestFail",3,FALSE
"1502","2-Undecene, 9-methyl-, (Z)-",12151.4165261383,2203113,0.00202,0.795,2.59643869583333,11.9745,0,0,0,0,16,0.0269814502529511,1,0.0454545454545455,1,0.04,0,0,5,0.0357142857142857,0,0,2,0.0769230769230769,0,0,0,0,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,1,0.0555555555555556,0,0,1,0.0454545454545455,0,0,0,0,1,0.032258064516129,0,0,1,0.0714285714285714,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
